id,prog_name,source,covered_drugs.name,covered_drugs.generic,standerdised_drug,standerdised_program
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,D-3-5,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,D-400,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,D-5000,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,D-Vi-Sol,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,D-Vite Pediatric,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,D2000 Ultra Strength,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,D3 2000,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,D3 5000,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,D3 Adult,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,D3 Baby Drops,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,D3 Extra Strength,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,D3 High Potency,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,D3 Kids,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,D3 Liquid,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,D3 Max St,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,D3 Maximum Strength,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,D3 Super Strength,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,D3-1000,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,D3-50,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Ddrops Booster,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Ddrops,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Decara,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Delta D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Dialyvite Vitamin D 5000,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Dialyvite Vitamin D3 Max,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,EQ D3 Drops Infants/Childrens,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,EQL Vitamin D3 Gummies,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,EQL Vitamin D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Finest Nutrition Vitamin D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,FT Vitamin D3 Rapid Release,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,FT Vitamin D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,GNP D 1000,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,GNP D 2000,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,GNP D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,GNP Vitamin D Maximum Strength,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,GNP Vitamin D Super Strength,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,GNP Vitamin D,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,GNP Vitamin D3 Extra Strength,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,GNP Vitamin D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Healthy Kids Vitamin D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,HM Vitamin D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,"IS-D 10,000",,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Kids First Vitamin D3 Gummies,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,KLS D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,KP Vitamin D,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,KP Vitamin D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Maximum D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Mommy's Bliss Vit D Organic,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Nat-Rul Vitamin D,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Natural Vitamin D-3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Optimal D3 M,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Optimal D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Opurity Vitamin D,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Osteo-Vit3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Pharmacist Choice D-Vitamin,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Pronutrients Vitamin D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,QC Vitamin D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,RA Vitamin D-3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Radiance Platinum Vitamin D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Replesta NX,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Replesta,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,SM Vitamin D,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,SM Vitamin D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Super Daily D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,SV Vitamin D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Thera-D 2000,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Thera-D 4000,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Thera-D Rapid Repletion,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,True Vitamin D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,UpSpring Baby Vit D,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,VitaChew Vitamin D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,VitaJoy Daily D Gummies,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,VitaMelts Vitamin D,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Vitamin D,Cholecalciferol,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Vitamin D High Potency,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Vitamin D Infant,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Vitamin D-1000 Max St,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Vitamin D-3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Vitamin D,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Vitamin D3 Adult Gummies,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Vitamin D3 Extra Strength,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Vitamin D3 Fast Dissolve,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Vitamin D3 Gummies Adult,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Vitamin D3 Gummies,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Vitamin D3 Immune Health,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Vitamin D3 Maximum Strength,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Vitamin D3 Super Strength,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Vitamin D3 Ultra Potency,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Vitamin D3 Ultra Strength,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Vitamin D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Weekly-D,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Well Vitamin D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,YumVs Vitamin D3 ZERO,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,YumVs Vitamin D3,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,YumVsKids Vitamin D3 ZERO,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Calcidol,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Drisdol,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Ergocal,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Ergocalciferol,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Vitamin D,Ergocalciferol,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Vitamin D2,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Natpara,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Parathyroid Hormone,Recomb,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Palopegteriparatide,,,
683eab51c1adc57577caa693,Hypoparathyroidism,accessia,Yorvipath,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Calcitriol,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Rocaltrol,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Aqueous Vitamin D,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Baby Ddrops,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Baby Super Daily D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Baby Vitamin D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Bio-D-Mulsion Forte,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Bio-D-Mulsion,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,BProtected Pedia D-Vite,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Cholecalciferol,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,CVS D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,CVS Vitamin D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D 1000,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D 10000,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D 400,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D 5000,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D-1000 Extra Strength,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D-1000,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D-3-5,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D-400,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D-5000,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D-Vi-Sol,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D-Vite Pediatric,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D2000 Ultra Strength,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D3 2000,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D3 5000,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D3 Adult,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D3 Baby Drops,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D3 Extra Strength,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D3 High Potency,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D3 Kids,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D3 Liquid,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D3 Max St,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D3 Maximum Strength,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D3 Super Strength,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D3-1000,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D3-50,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Ddrops Booster,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Ddrops,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Decara,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Delta D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Dialyvite Vitamin D 5000,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Dialyvite Vitamin D3 Max,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,EQ D3 Drops Infants/Childrens,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,EQL Vitamin D3 Gummies,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,EQL Vitamin D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Finest Nutrition Vitamin D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,FT Vitamin D3 Rapid Release,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,FT Vitamin D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,GNP D 1000,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,GNP D 2000,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,GNP D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,GNP Vitamin D Maximum Strength,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,GNP Vitamin D Super Strength,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,GNP Vitamin D,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,GNP Vitamin D3 Extra Strength,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,GNP Vitamin D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Healthy Kids Vitamin D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,HM Vitamin D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,"IS-D 10,000",,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Kids First Vitamin D3 Gummies,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,KLS D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,KP Vitamin D,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,KP Vitamin D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Maximum D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Mommy's Bliss Vit D Organic,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Nat-Rul Vitamin D,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Natural Vitamin D-3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Optimal D3 M,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Optimal D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Opurity Vitamin D,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Osteo-Vit3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Pharmacist Choice D-Vitamin,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Pronutrients Vitamin D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,QC Vitamin D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,RA Vitamin D-3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Radiance Platinum Vitamin D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Replesta NX,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Replesta,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,SM Vitamin D,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,SM Vitamin D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Super Daily D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,SV Vitamin D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Thera-D 2000,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Thera-D 4000,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Thera-D Rapid Repletion,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,True Vitamin D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,UpSpring Baby Vit D,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,VitaChew Vitamin D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,VitaJoy Daily D Gummies,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,VitaMelts Vitamin D,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Vitamin D,Cholecalciferol,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Vitamin D High Potency,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Vitamin D Infant,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Vitamin D-1000 Max St,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Vitamin D-3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Vitamin D,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Vitamin D3 Adult Gummies,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Vitamin D3 Extra Strength,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Vitamin D3 Fast Dissolve,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Vitamin D3 Gummies Adult,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Vitamin D3 Gummies,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Vitamin D3 Immune Health,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Vitamin D3 Maximum Strength,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Vitamin D3 Super Strength,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Vitamin D3 Ultra Potency,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Vitamin D3 Ultra Strength,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Vitamin D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Weekly-D,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Well Vitamin D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,YumVs Vitamin D3 ZERO,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,YumVs Vitamin D3,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,YumVsKids Vitamin D3 ZERO,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Calcidol,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Drisdol,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Ergocal,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Ergocalciferol,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Vitamin D,Ergocalciferol,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Vitamin D2,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Natpara,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Parathyroid Hormone,Recomb,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Palopegteriparatide,,,
683eab51c1adc57577caa694,Hypoparathyroidism,accessia,Yorvipath,,,
683eab51c1adc57577caa695,Immune Thrombocytopenic Purpura Fund,accessia,,,,
683eab51c1adc57577caa696,Inflammatory Bowel Disease Fund,accessia,,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Antihemophilic Factor,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Hemofil M,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Koate-DVI,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Koate,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Antihem Factor Recomb,rFVIII,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Kogenate FS,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Recombinate,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Antihem Fact,"BDD-rFVIII,sim",,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Nuwiq,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Advate,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Antihemophil Factor,rAHF-PFM,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Kovaltry,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Antihem Fact,"BDD-rFVIII,mor",,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Xyntha Solofuse,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Xyntha,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Antihem Fact,BDD-rFVIIIFc,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Eloctate,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Altuviiio,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Antihem Fact Fc-VWF-XTEN-ehtl,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Antihemophil Fact BD Truncated,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Novoeight,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Antihemoph Fact Rcmb gPEG-exei,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Esperoct,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Adynovate,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Antihemophilic Factor Rcmb PEG,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,AHF,BDD-rFVIII PEG-aucl,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Jivi,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Antihemophilic Factor rpFVIII,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Obizur,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Afstyla,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Antihemophil Fact Single Chain,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Roctavian,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Valoctocogene Roxaparvov-rvox,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Emicizumab-kxwh,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Hemlibra,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Antiinhibitor Coagulant Cmplx,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Feiba,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Coagulation Factor VIIa Recomb,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,NovoSeven RT,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Coagulation Factor VIIa-jncw,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Sevenfact,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,AlphaNine SD,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Coagulation Factor IX,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Mononine,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,BeneFIX,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Coagulation Factor IX,Recomb,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Ixinity,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Rixubis,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Coagulation Factor IX,rIX-FP,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Idelvion,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Alprolix,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Coagulation Factor IX,rFIXFc,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Coagulation Factor IX Glycopeg,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Rebinyn,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Factor IX Complex,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Profilnine,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Etranacogene Dezaparvovec-drlb,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Hemgenix,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,DDAVP Pf,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,DDAVP,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Desmopressin Acetate PF,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Desmopressin Acetate,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Nocdurna,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Stimate,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Alphanate,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Antihemophilic Factor-VWF,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Humate-P,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Wilate,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Von Willebrand Factor,Recomb,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Vonvendi,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Amicar,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Aminocaproic Acid,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,K 100,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,K1-1000,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Mephyton,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Phytonadione,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,SuperiorSource K1,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Vitamin K,Phytonadione,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Vitamin K1,,,
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Cyklokapron,,,
